time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1727242350417065606,0.13,0.0,0.0,0.0,0.0,0.0
1727242350429276582,0.154,0.0,0.0,0.0,0.0,0.0
1727242350445205738,0.17,0.0,0.0,0.0,0.0,0.0
1727242350461234523,0.178,0.0,0.0,0.0,0.0,0.0
1727242350477280665,0.194,0.0,0.0,0.0,0.0,0.0
1727242350501415910,0.21,0.0,0.0,0.0,0.0,0.0
1727242350509180589,0.226,0.0,0.0,0.0,0.0,0.0
1727242350510863477,0.226,0.0,0.0,0.0,0.0,0.0
1727242350533423533,0.234,0.0,0.0,0.0,0.0,0.0
1727242350541344321,0.242,0.0,0.0,0.0,0.0,0.0
1727242350561469835,0.25,0.0,0.0,0.0,0.0,0.0
1727242350610495658,0.25,0.0,0.0,0.0,0.0,0.0
1727242350621458954,0.258,0.0,0.0,0.0,0.0,0.0
1727242350701591272,0.265,0.0,0.0,0.0,0.0,0.0
1727242350710377744,0.265,0.0,0.0,0.0,0.0,0.0
1727242350713483124,0.273,0.0,0.0,0.0,0.0,0.0
1727242350721512290,0.281,0.0,0.0,0.0,0.0,0.0
1727242350733591282,0.297,0.0,0.0,0.0,0.0,0.0
1727242350741702781,0.313,0.0,0.0,0.0,0.0,0.0
1727242350757631564,0.329,0.0,0.0,0.0,0.0,0.0
1727242350785617075,0.345,0.0,0.0,0.0,0.0,0.0
1727242350793688020,0.361,0.0,0.0,0.0,0.0,0.0
1727242350810367012,0.361,0.0,0.0,0.0,0.0,0.0
1727242350813673611,0.377,0.0,0.0,0.0,0.0,0.0
1727242350833866094,0.393,0.0,0.0,0.0,0.0,0.0
1727242350845768689,0.409,0.0,0.0,0.0,0.0,0.0
1727242350853705395,0.425,0.0,0.0,0.0,0.0,0.0
1727242350873957786,0.441,0.0,0.0,0.0,0.0,0.0
1727242350885920348,0.457,0.0,0.0,0.0,0.0,0.0
1727242350905887522,0.473,0.0,0.0,0.0,0.0,0.0
1727242350911102664,0.473,0.0,0.0,0.0,0.0,0.0
1727242350921828104,0.488,0.0,0.0,0.0,0.0,0.0
1727242350937810317,0.504,0.0,0.0,0.0,0.0,0.0
1727242350949930396,0.52,0.0,0.0,0.0,0.0,0.0
1727242350965812855,0.536,0.0,0.0,0.0,0.0,0.0
1727242350981886820,0.552,0.0,0.0,0.0,0.0,0.0
1727242350997917006,0.568,0.0,0.0,0.0,0.0,0.0
1727242351009921070,0.584,0.0,0.0,0.0,0.0,0.0
1727242351010347012,0.584,0.0,0.0,0.0,0.0,0.0
1727242351034073254,0.6,0.0,0.0,0.0,0.0,0.0
1727242351041989066,0.616,0.0,0.0,0.0,0.0,0.0
1727242351061973730,0.624,0.0,0.0,0.0,0.0,0.0
1727242351082130498,0.632,0.0,0.0,0.0,0.0,0.0
1727242351093924919,0.64,0.0,0.0,0.0,0.0,0.0
1727242351106049291,0.648,0.0,0.0,0.0,0.0,0.0
1727242351111362027,0.648,0.0,0.0,0.0,0.0,0.0
1727242351122076722,0.656,0.0,0.0,0.0,0.0,0.0
1727242351138077763,0.664,0.0,0.0,0.0,0.0,0.0
1727242351154176687,0.672,0.0,0.0,0.0,0.0,0.0
1727242351170078977,0.68,0.0,0.0,0.0,0.0,0.0
1727242351182115334,0.688,0.0,0.0,0.0,0.0,0.0
1727242351211121734,0.688,0.0,0.0,0.0,0.0,0.0
1727242351214206354,0.696,0.0,0.0,0.0,0.0,0.0
1727242351222082856,0.704,0.0,0.0,0.0,0.0,0.0
1727242351242318373,0.712,0.0,0.0,0.0,0.0,0.0
1727242351311030438,0.712,0.0,0.0,0.0,0.0,0.0
1727242351410497375,0.712,0.0,0.0,0.0,0.0,0.0
1727242351410669892,0.704,0.0,0.0,0.0,0.0,0.0
1727242351418344563,0.696,0.0,0.0,0.0,0.0,0.0
1727242351442459512,0.68,0.0,0.0,0.0,0.0,0.0
1727242351454399990,0.672,0.0,0.0,0.0,0.0,0.0
